X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
511632.51,2192500.75,-581.3,0.0,270.0,1.0,POINT (511632.51301890484 2192500.7547628884),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_7
511473.38,2192500.75,-1000.0,0.0,270.0,1.0,POINT (511473.3768042789 2192500.7547628935),0.0,Cretacico-Calizas,Cretaceous_limestone,N_7
511136.18,2192500.75,151.85,0.0,270.0,1.0,POINT (511136.17753866944 2192500.7547629056),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_7
510748.58,2192500.75,-581.3,0.0,270.0,1.0,POINT (510748.575222109 2192500.7547629187),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_7
510582.24,2192500.75,-1000.0,0.0,270.0,1.0,POINT (510582.23964370263 2192500.7547629243),0.0,Cretacico-Calizas,Cretaceous_limestone,N_7
516555.04,2197500.75,-1000.0,0.0,270.0,1.0,POINT (516555.04010111885 2197500.7547627217),0.0,Cretacico-Calizas,Cretaceous_limestone,N_6
516112.1,2197500.75,-448.18,0.0,270.0,1.0,POINT (516112.1006987308 2197500.754762737),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_6
515849.94,2197500.75,-1000.0,0.0,270.0,1.0,POINT (515849.944528857 2197500.7547627455),0.0,Cretacico-Calizas,Cretaceous_limestone,N_6
514696.59,2197500.75,1635.19,0.1,90.0,1.0,POINT (514696.5860363513 2197500.754762785),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_6
514504.26,2197500.75,2185.83,0.0,270.0,1.0,POINT (514504.2649699701 2197500.7547627916),0.0,Cuaternario-Alv,Quaternary_alluvial,N_6
514233.83,2197500.75,790.83,0.0,270.0,1.0,POINT (514233.829050084 2197500.7547628004),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_6
513488.26,2197500.75,-448.18,0.0,270.0,1.0,POINT (513488.2625080837 2197500.7547628256),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_6
513218.91,2197500.75,-1000.0,0.0,270.0,1.0,POINT (513218.9069744317 2197500.754762835),0.0,Cretacico-Calizas,Cretaceous_limestone,N_6
506155.53,2192500.75,2185.37,24.5,270.0,1.0,POINT (506155.5270231236 2192500.754763074),0.0,Cuaternario-Alv,Quaternary_alluvial,N_7
