Id,formation,X,Y,Z,geometry
0.0,Neogene_Volcanic,537809.5,2157500.75,1560.98,POINT (537809.5011212854 2157500.7547620004)
0.0,Quaternary_Pyro2,537809.5,2157500.75,2405.92,POINT (537809.5011212854 2157500.7547620004)
0.0,Paleogene_Volcanic,537809.5,2157500.75,323.46,POINT (537809.5011212854 2157500.7547620004)
0.0,Quaternary_Pyro2,537693.26,2157500.75,2408.01,POINT (537693.2586563941 2157500.754762004)
0.0,Quaternary_Pyro2,537473.32,2157500.75,2421.07,POINT (537473.3239673376 2157500.7547620116)
0.0,Neogene_Volcanic,537239.08,2157500.75,1560.98,POINT (537239.0831438092 2157500.7547620195)
0.0,Neogene_Volcanic,536865.61,2157500.75,1287.68,POINT (536865.6089235416 2157500.7547620325)
0.0,Quaternary_Pyro2,536835.22,2157500.75,2417.46,POINT (536835.2192428755 2157500.7547620335)
0.0,Paleogene_Volcanic,536575.53,2157500.75,323.46,POINT (536575.533819479 2157500.7547620423)
0.0,Neogene_Volcanic,536264.1,2157500.75,1287.62,POINT (536264.0996993781 2157500.7547620526)
0.0,Paleogene_Volcanic,536246.17,2157500.75,132.43,POINT (536246.165812316 2157500.7547620535)
0.0,Cretaceous_limestone,535865.9,2157500.75,-1000.0,POINT (535865.8998027229 2157500.754762066)
0.0,Paleogene_Volcanic,535734.94,2157500.75,132.44,POINT (535734.9356889518 2157500.7547620707)
0.0,Cretaceous_limestone,535652.44,2157500.75,-1000.0,POINT (535652.437852429 2157500.7547620735)
0.0,Cretaceous_limestone,534867.1,2157500.75,-1000.0,POINT (534867.0987949353 2157500.7547621)
0.0,Quaternary_Pyro2,533754.34,2157500.75,2400.06,POINT (533754.3397928705 2157500.754762138)
0.0,Quaternary_Pyro2,533754.34,2157500.75,2400.06,POINT (533754.3397928705 2157500.754762138)
0.0,Neogene_Volcanic,533603.51,2157500.75,1287.33,POINT (533603.5147545238 2157500.754762143)
0.0,Neogene_Volcanic,533603.51,2157500.75,1287.33,POINT (533603.5147545238 2157500.754762143)
0.0,Quaternary_Pyro2,539438.52,2157500.75,2376.56,POINT (539438.5205638958 2157500.754761945)
0.0,Quaternary_Pyro2,540951.45,2162500.75,2179.35,POINT (540951.453886029 2162500.7547618933)
0.0,Quaternary_Pyro2,540724.07,2162500.75,2180.49,POINT (540724.0724740336 2162500.7547619008)
0.0,Neogene_Volcanic,540612.94,2162500.75,1560.98,POINT (540612.9381712164 2162500.7547619045)
0.0,Quaternary_Pyro2,540508.31,2162500.75,2181.58,POINT (540508.3085747892 2162500.754761908)
0.0,Paleogene_Volcanic,540451.43,2162500.75,323.46,POINT (540451.4268996207 2162500.75476191)
0.0,Neogene_Volcanic,540235.52,2162500.75,1288.05,POINT (540235.5222455339 2162500.7547619175)
0.0,Quaternary_Pyro2,540140.01,2162500.75,2183.43,POINT (540140.0074071642 2162500.754761921)
0.0,Neogene_Volcanic,540055.94,2162500.75,1288.03,POINT (540055.9423899008 2162500.7547619236)
