Id,formation,X,Y,Z,geometry
0.0,Neogene_Volcanic,502794.85,2106825.08,1949.64,POINT (502794.85 2106825.08)
0.0,Quaternary_volcanic,502794.85,2106825.08,2429.2,POINT (502794.85 2106825.08)
0.0,Quaternary_volcanic,502794.85,2106825.08,2429.2,POINT (502794.85 2106825.08)
0.0,Paleogene_Volcanic,502794.85,2106825.08,1515.28,POINT (502794.85 2106825.08)
0.0,Cretaceous_limestone,502794.85,2106825.08,-1000.0,POINT (502794.85 2106825.08)
0.0,Neogene_Volcanic,502794.85,2106825.08,1949.64,POINT (502794.85 2106825.08)
0.0,Cretaceous_limestone,502794.85,2106825.08,-1000.0,POINT (502794.85 2106825.08)
0.0,Quaternary_volcanic,503030.88,2106825.08,2429.2,POINT (503030.88 2106825.08)
0.0,Neogene_Volcanic,503030.88,2106825.08,1949.64,POINT (503030.88 2106825.08)
0.0,Paleogene_Volcanic,503030.88,2106825.08,1515.28,POINT (503030.88 2106825.08)
0.0,Paleogene_Volcanic,502794.85,2106825.08,1515.28,POINT (502794.85 2106825.08)
0.0,Neogene_pyro,500002.39,2111825.08,1895.7,POINT (500002.39 2111825.08)
0.0,Quaternary_Pyro2,502423.33,2111825.08,1895.7,POINT (502423.33 2111825.08)
0.0,Quaternary_Pyro2,500794.85,2111825.08,2276.7,POINT (500794.85 2111825.08)
0.0,Quaternary_volcanic,502794.85,2111825.08,2276.7,POINT (502794.85 2111825.08)
0.0,Cretaceous_limestone,502794.85,2111825.08,-1700.0,POINT (502794.85 2111825.08)
0.0,Paleogene_Volcanic,502794.85,2111825.08,505.97,POINT (502794.85 2111825.08)
0.0,Neogene_pyro,501318.86,2111825.08,1895.7,POINT (501318.86 2111825.08)
0.0,Neogene_pyro,501386.64,2111825.08,1903.97,POINT (501386.64 2111825.08)
0.0,Quaternary_Pyro2,501399.77,2111825.08,1895.7,POINT (501399.77 2111825.08)
0.0,Quaternary_volcanic,504746.49,2111825.08,2276.7,POINT (504746.49 2111825.08)
0.0,Paleogene_Volcanic,502794.85,2111825.08,505.97,POINT (502794.85 2111825.08)
0.0,Quaternary_Pyro2,502794.85,2111825.08,1895.7,POINT (502794.85 2111825.08)
0.0,Cretaceous_limestone,502794.85,2111825.08,-1700.0,POINT (502794.85 2111825.08)
0.0,Quaternary_Pyro2,502794.85,2111825.08,1895.7,POINT (502794.85 2111825.08)
0.0,Neogene_Volcanic,504539.33,2111825.08,1228.95,POINT (504539.33 2111825.08)
0.0,Quaternary_volcanic,502794.85,2111825.08,2276.7,POINT (502794.85 2111825.08)
0.0,Quaternary_volcanic,503679.33,2111825.08,2276.7,POINT (503679.33 2111825.08)
0.0,Quaternary_Pyro2,501800.77,2116825.08,884.26,POINT (501800.77 2116825.08)
0.0,Quaternary_volcanic,502794.85,2116825.08,1439.89,POINT (502794.85 2116825.08)
0.0,Paleogene_Volcanic,502794.85,2116825.08,-1300.0,POINT (502794.85 2116825.08)
0.0,Paleogene_Volcanic,502794.85,2116825.08,-1300.0,POINT (502794.85 2116825.08)
0.0,Neogene_Volcanic,502794.85,2116825.08,-579.22,POINT (502794.85 2116825.08)
0.0,Cretaceous_limestone,502794.85,2116825.08,-1800.0,POINT (502794.85 2116825.08)
0.0,Quaternary_volcanic,500781.26,2116825.08,1439.89,POINT (500781.26 2116825.08)
0.0,Quaternary_Pyro2,500794.85,2116825.08,1439.89,POINT (500794.85 2116825.08)
0.0,Paleogene_Volcanic,503388.1,2116825.08,-1300.0,POINT (503388.1 2116825.08)
0.0,Neogene_Volcanic,503388.1,2116825.08,-579.22,POINT (503388.1 2116825.08)
0.0,Quaternary_Pyro2,503388.1,2116825.08,884.26,POINT (503388.1 2116825.08)
0.0,Quaternary_volcanic,503388.1,2116825.08,1439.89,POINT (503388.1 2116825.08)
0.0,Quaternary_Pyro2,504082.63,2116825.08,912.12,POINT (504082.63 2116825.08)
0.0,Quaternary_volcanic,504531.61,2116825.08,1466.32,POINT (504531.61 2116825.08)
