Id,formation,X,Y,Z,geometry
0.0,Paleogene_Volcanic,544462.62,2192500.75,307.52,POINT (544462.62 2192500.75)
0.0,Quaternary_volcanic,544771.96,2192500.75,1841.68,POINT (544771.96 2192500.75)
0.0,Neogene_Volcanic,544151.46,2192500.75,998.84,POINT (544151.46 2192500.75)
0.0,Neogene_Volcanic,543882.27,2192500.75,675.65,POINT (543882.27 2192500.75)
0.0,Quaternary_alluvial,544411.68,2192500.75,2289.37,POINT (544411.68 2192500.75)
0.0,TxF,544345.41,2192500.75,2466.64,POINT (544345.41 2192500.75)
0.0,Cretaceous_limestone,544292.63,2192500.75,-1000.0,POINT (544292.63 2192500.75)
0.0,Cretaceous_limestone,542309.5,2192500.75,-1000.0,POINT (542309.5 2192500.75)
0.0,Cretaceous_limestone,543169.44,2192500.75,-1000.0,POINT (543169.44 2192500.75)
0.0,Paleogene_Volcanic,543270.02,2192500.75,53.28,POINT (543270.02 2192500.75)
0.0,Neogene_Volcanic,543420.9,2192500.75,675.65,POINT (543420.9 2192500.75)
0.0,Cretaceous_limestone,542309.5,2192500.75,-1000.0,POINT (542309.5 2192500.75)
0.0,Quaternary_alluvial,545213.33,2192500.75,2498.64,POINT (545213.33 2192500.75)
0.0,Quaternary_volcanic,544320.66,2192500.75,1837.94,POINT (544320.66 2192500.75)
0.0,Cretaceous_limestone,543544.4,2192500.75,-1000.0,POINT (543544.4 2192500.75)
0.0,Quaternary_alluvial,544207.66,2192500.75,2289.37,POINT (544207.66 2192500.75)
0.0,Neogene_Volcanic,544601.99,2192500.75,998.76,POINT (544601.99 2192500.75)
0.0,Quaternary_volcanic,543571.71,2192500.75,1507.88,POINT (543571.71 2192500.75)
0.0,Paleogene_Volcanic,544012.13,2192500.75,307.81,POINT (544012.13 2192500.75)
0.0,Quaternary_volcanic,544050.79,2192500.75,1511.41,POINT (544050.79 2192500.75)
0.0,Quaternary_alluvial,544884.87,2192500.75,2289.37,POINT (544884.87 2192500.75)
0.0,Quaternary_alluvial,543873.53,2192500.75,2289.37,POINT (543873.53 2192500.75)
,Quaternary_alluvial,535766.9868999999,2193113.226399999,2402.0,POINT (535766.9868999999 2193113.226399999)
,Quaternary_alluvial,536921.0059000002,2193392.757099999,2420.0,POINT (536921.0059000002 2193392.757099999)
,Quaternary_alluvial,533671.5302999998,2196454.890900001,2398.0,POINT (533671.5302999998 2196454.890900001)
,Quaternary_alluvial,535794.3688000003,2197365.2388000004,2459.0,POINT (535794.3688000003 2197365.2388000004)
,Quaternary_alluvial,533923.9534999998,2197395.9408,2419.0,POINT (533923.9534999998 2197395.9408)
,Quaternary_alluvial,531711.2062999997,2192471.635,2392.0,POINT (531711.2062999997 2192471.635)
0.0,Quaternary_volcanic,530579.46,2192500.75,2000.02,POINT (530579.46 2192500.75)
0.0,Paleogene_Volcanic,531130.72,2192500.75,1234.44,POINT (531130.72 2192500.75)
0.0,Quaternary_volcanic,531987.28,2192500.75,1422.42,POINT (531987.28 2192500.75)
0.0,Cretaceous_limestone,531849.11,2192500.75,-1000.0,POINT (531849.11 2192500.75)
0.0,Quaternary_volcanic,531293.76,2192500.75,1417.31,POINT (531293.76 2192500.75)
0.0,Quaternary_alluvial,531821.27,2192500.75,2192.21,POINT (531821.27 2192500.75)
0.0,Paleogene_Volcanic,530630.05,2192500.75,1236.92,POINT (530630.05 2192500.75)
0.0,Neogene_Volcanic,531464.99,2192500.75,675.65,POINT (531464.99 2192500.75)
0.0,Paleogene_Volcanic,532172.23,2192500.75,53.28,POINT (532172.23 2192500.75)
0.0,Quaternary_alluvial,532667.94,2192500.75,2181.63,POINT (532667.94 2192500.75)
0.0,Cretaceous_limestone,532457.22,2192500.75,-1000.0,POINT (532457.22 2192500.75)
0.0,Paleogene_Volcanic,531608.67,2192500.75,53.28,POINT (531608.67 2192500.75)
0.0,Quaternary_alluvial,532477.44,2192500.75,2192.21,POINT (532477.44 2192500.75)
0.0,Quaternary_alluvial,532892.64,2192500.75,2388.45,POINT (532892.64 2192500.75)
0.0,Quaternary_alluvial,531622.64,2192500.75,2393.68,POINT (531622.64 2192500.75)
0.0,Cretaceous_limestone,530931.69,2192500.75,-1000.0,POINT (530931.69 2192500.75)
0.0,NF,530950.41,2192500.75,2459.98,POINT (530950.41 2192500.75)
0.0,Quaternary_volcanic,530954.16,2192500.75,1999.19,POINT (530954.16 2192500.75)
0.0,Neogene_Volcanic,532038.12,2192500.75,675.65,POINT (532038.12 2192500.75)
0.0,Cretaceous_limestone,531646.58,2192500.75,-1000.0,POINT (531646.58 2192500.75)
0.0,Neogene_Volcanic,530629.94,2192500.75,1655.55,POINT (530629.94 2192500.75)
0.0,Neogene_Volcanic,531033.58,2192500.75,1655.18,POINT (531033.58 2192500.75)
,Quaternary_alluvial,532277.1387999998,2193033.8121000007,2384.0,POINT (532277.1387999998 2193033.8121000007)
,Quaternary_alluvial,531693.2022000002,2193700.5407,2394.0,POINT (531693.2022000002 2193700.5407)
,Quaternary_alluvial,529977.9932000004,2194481.960000001,2389.0,POINT (529977.9932000004 2194481.960000001)
,Quaternary_alluvial,532247.7142000003,2194606.9114,2383.0,POINT (532247.7142000003 2194606.9114)
,Quaternary_alluvial,531309.6215000004,2194666.4287,2384.0,POINT (531309.6215000004 2194666.4287)
,Quaternary_volcanic,528836.5037000002,2197159.000600001,2372.0,POINT (528836.5037000002 2197159.000600001)
0.0,Paleogene_Volcanic,516739.64,2192500.75,1305.79,POINT (516739.64 2192500.75)
0.0,Cretaceous_limestone,516972.56,2192500.75,-1000.0,POINT (516972.56 2192500.75)
0.0,Cretaceous_limestone,516771.54,2192500.75,-1000.0,POINT (516771.54 2192500.75)
0.0,Paleogene_Volcanic,516538.52,2192500.75,1306.78,POINT (516538.52 2192500.75)
0.0,Neogene_Volcanic,516501.97,2192500.75,1668.61,POINT (516501.97 2192500.75)
0.0,Quaternary_volcanic,516465.35,2192500.75,2031.2,POINT (516465.35 2192500.75)
0.0,Neogene_Volcanic,516703.01,2192500.75,1668.42,POINT (516703.01 2192500.75)
0.0,Quaternary_volcanic,516666.41,2192500.75,2030.76,POINT (516666.41 2192500.75)
0.0,Quaternary_alluvial,522539.81,2192500.75,2172.13,POINT (522539.81 2192500.75)
0.0,Quaternary_alluvial,522934.88,2192500.75,2373.86,POINT (522934.88 2192500.75)
0.0,Paleogene_Volcanic,513581.03,2192500.75,1321.45,POINT (513581.03 2192500.75)
0.0,Quaternary_volcanic,513527.08,2192500.75,2037.69,POINT (513527.08 2192500.75)
0.0,Neogene_Volcanic,510485.19,2192500.75,151.85,POINT (510485.19 2192500.75)
0.0,Neogene_Volcanic,513324.12,2192500.75,1671.55,POINT (513324.12 2192500.75)
0.0,Cretaceous_limestone,512340.38,2192500.75,-1000.0,POINT (512340.38 2192500.75)
0.0,Paleogene_Volcanic,513131.29,2192500.75,1323.68,POINT (513131.29 2192500.75)
0.0,Quaternary_volcanic,511012.13,2192500.75,1102.49,POINT (511012.13 2192500.75)
0.0,Neogene_Volcanic,511787.17,2192500.75,151.85,POINT (511787.17 2192500.75)
0.0,Cretaceous_limestone,511843.25,2192500.75,-1000.0,POINT (511843.25 2192500.75)
0.0,Paleogene_Volcanic,511846.67,2192500.75,-581.3,POINT (511846.67 2192500.75)
0.0,Quaternary_alluvial,520416.04,2192500.75,2381.86,POINT (520416.04 2192500.75)
0.0,Quaternary_alluvial,520682.43,2192500.75,2172.13,POINT (520682.43 2192500.75)
,Quaternary_alluvial,521761.8265000004,2193031.861199999,2377.0,POINT (521761.8265000004 2193031.861199999)
,Quaternary_alluvial,522205.0044999998,2194156.342700001,2358.0,POINT (522205.0044999998 2194156.342700001)
,Quaternary_alluvial,523051.7094999999,2194309.441299999,2357.0,POINT (523051.7094999999 2194309.441299999)
,Quaternary_alluvial,522420.2594999997,2195179.6953,2348.0,POINT (522420.2594999997 2195179.6953)
,Quaternary_alluvial,523713.0983999996,2195447.4324,2362.0,POINT (523713.0983999996 2195447.4324)
,Quaternary_alluvial,522355.01630000025,2195972.9581000004,2347.0,POINT (522355.01630000025 2195972.9581000004)
,Quaternary_alluvial,521274.64190000016,2196050.6613,2345.0,POINT (521274.64190000016 2196050.6613)
,Quaternary_alluvial,519893.4318000004,2196372.668,2342.0,POINT (519893.4318000004 2196372.668)
,F9,516530.42,2192500.75,2382.0,POINT (516530.42 2192500.75)
,Quaternary_alluvial,515068.1606999999,2194428.4526000004,2368.0,POINT (515068.1606999999 2194428.4526000004)
,Quaternary_alluvial,518949.87459999975,2194876.170499999,2378.0,POINT (518949.87459999975 2194876.170499999)
,Quaternary_alluvial,515380.4785000002,2195549.958900001,2365.0,POINT (515380.4785000002 2195549.958900001)
,Quaternary_alluvial,516574.3003000002,2196166.1865,2363.0,POINT (516574.3003000002 2196166.1865)
0.0,Cretaceous_limestone,516279.3,2197500.75,-1000.0,POINT (516279.3 2197500.75)
0.0,Quaternary_alluvial,517465.78,2197500.75,2185.83,POINT (517465.78 2197500.75)
0.0,Quaternary_alluvial,517816.57,2197500.75,2185.83,POINT (517816.57 2197500.75)
0.0,Neogene_Volcanic,517829.39,2197500.75,1796.44,POINT (517829.39 2197500.75)
0.0,Cretaceous_limestone,516065.03,2197500.75,-1000.0,POINT (516065.03 2197500.75)
,Quaternary_alluvial,523594.6146999998,2196990.6621000003,2352.0,POINT (523594.6146999998 2196990.6621000003)
,Quaternary_alluvial,519771.6355999997,2197101.9187000003,2340.0,POINT (519771.6355999997 2197101.9187000003)
0.0,Paleogene_Volcanic,520313.58,2197500.75,1463.92,POINT (520313.58 2197500.75)
0.0,Neogene_Volcanic,520279.78,2197500.75,1796.44,POINT (520279.78 2197500.75)
0.0,Quaternary_volcanic,524037.22,2197500.75,1946.31,POINT (524037.22 2197500.75)
0.0,Quaternary_volcanic,524216.99,2197500.75,2258.4,POINT (524216.99 2197500.75)
0.0,Quaternary_alluvial,519783.7,2197500.75,2345.79,POINT (519783.7 2197500.75)
0.0,Quaternary_volcanic,520264.55,2197500.75,1946.31,POINT (520264.55 2197500.75)
0.0,Cretaceous_limestone,520564.02,2197500.75,-1000.0,POINT (520564.02 2197500.75)
0.0,Paleogene_Volcanic,520514.61,2197500.75,1463.92,POINT (520514.61 2197500.75)
0.0,Neogene_Volcanic,516672.03,2197500.75,790.83,POINT (516672.03 2197500.75)
0.0,Paleogene_Volcanic,516356.51,2197500.75,-448.18,POINT (516356.51 2197500.75)
0.0,Quaternary_volcanic,517912.47,2197500.75,1946.31,POINT (517912.47 2197500.75)
0.0,Quaternary_volcanic,517127.12,2197500.75,1630.88,POINT (517127.12 2197500.75)
0.0,Quaternary_alluvial,516439.64,2197500.75,2185.83,POINT (516439.64 2197500.75)
0.0,TF,518015.18,2197500.75,2337.86,POINT (518015.18 2197500.75)
0.0,Paleogene_Volcanic,518037.28,2197500.75,1463.92,POINT (518037.28 2197500.75)
0.0,Quaternary_alluvial,518045.24,2197500.75,2185.83,POINT (518045.24 2197500.75)
0.0,Paleogene_Volcanic,517645.07,2197500.75,1463.92,POINT (517645.07 2197500.75)
0.0,Cretaceous_limestone,516830.78,2197500.75,-1000.0,POINT (516830.78 2197500.75)
0.0,Neogene_Volcanic,520480.81,2197500.75,1796.44,POINT (520480.81 2197500.75)
0.0,Quaternary_volcanic,520465.58,2197500.75,1946.31,POINT (520465.58 2197500.75)
