Id,formation,X,Y,Z,geometry
0.0,Neogene_Volcanic,551506.12,2151825.08,1411.98,POINT (551506.12 2151825.08)
0.0,Quaternary_Pyro2,551269.66,2151825.08,2584.21,POINT (551269.66 2151825.08)
0.0,Neogene_Volcanic,551302.5,2151825.08,1409.94,POINT (551302.5 2151825.08)
0.0,Paleogene_Volcanic,551763.36,2151825.08,136.7,POINT (551763.36 2151825.08)
0.0,Paleogene_Volcanic,551374.5,2151825.08,135.84,POINT (551374.5 2151825.08)
,HF,551147.92,2151825.08,2682.0,POINT (551147.92 2151825.08)
0.0,Paleogene_Volcanic,551559.43,2151825.08,136.25,POINT (551559.43 2151825.08)
0.0,Neogene_Volcanic,551173.71,2151825.08,1408.64,POINT (551173.71 2151825.08)
0.0,Paleogene_Volcanic,551374.5,2151825.08,135.84,POINT (551374.5 2151825.08)
,Neogene_Lac,562311.3749000002,2150270.191400001,2588.0,POINT (562311.3749000002 2150270.191400001)
,Neogene_Lac,560808.8783,2150547.5026,2581.0,POINT (560808.8783 2150547.5026)
,Neogene_Lac,564277.7056,2151080.7086999994,2677.0,POINT (564277.7056 2151080.7086999994)
0.0,Neogene_Lac,564411.6,2151825.08,2247.64,POINT (564411.6 2151825.08)
0.0,Neogene_Lac,561018.04,2151825.08,2233.09,POINT (561018.04 2151825.08)
0.0,Neogene_Lac,561289.85,2151825.08,2584.61,POINT (561289.85 2151825.08)
0.0,Neogene_Lac,560783.65,2151825.08,2610.09,POINT (560783.65 2151825.08)
0.0,Paleogene_Volcanic,560130.51,2151825.08,155.23,POINT (560130.51 2151825.08)
0.0,Paleogene_Volcanic,560130.51,2151825.08,155.23,POINT (560130.51 2151825.08)
0.0,Neogene_Volcanic,559729.2,2151825.08,1494.48,POINT (559729.2 2151825.08)
0.0,Neogene_Volcanic,559729.2,2151825.08,1494.48,POINT (559729.2 2151825.08)
0.0,Cretaceous_limestone,559494.18,2151825.08,-1000.0,POINT (559494.18 2151825.08)
0.0,Cretaceous_limestone,559290.06,2151825.08,-1000.0,POINT (559290.06 2151825.08)
0.0,Neogene_Volcanic,558986.83,2151825.08,1487.03,POINT (558986.83 2151825.08)
0.0,Paleogene_Volcanic,559054.88,2151825.08,152.84,POINT (559054.88 2151825.08)
0.0,Neogene_Volcanic,558783.13,2151825.08,1484.99,POINT (558783.13 2151825.08)
,ChF,558648.55,2151825.08,2645.0,POINT (558648.55 2151825.08)
0.0,Paleogene_Volcanic,559258.91,2151825.08,153.3,POINT (559258.91 2151825.08)
,Neogene_Lac,559644.7740000002,2153506.2294999994,2685.0,POINT (559644.7740000002 2153506.2294999994)
0.0,Neogene_Lac,562347.84,2151825.08,2342.89,POINT (562347.84 2151825.08)
0.0,Neogene_Lac,560880.46,2151825.08,2270.13,POINT (560880.46 2151825.08)
0.0,Neogene_Lac,562998.72,2151825.08,2223.83,POINT (562998.72 2151825.08)
0.0,Neogene_Lac,560816.96,2151825.08,2370.67,POINT (560816.96 2151825.08)
0.0,Neogene_Lac,561224.42,2151825.08,2349.5,POINT (561224.42 2151825.08)
0.0,Neogene_Lac,561982.72,2151825.08,2438.14,POINT (561982.72 2151825.08)
0.0,Neogene_Lac,561942.85,2151825.08,2633.66,POINT (561942.85 2151825.08)
,Neogene_Lac,560714.4895000001,2152062.2216,2613.0,POINT (560714.4895000001 2152062.2216)
,Neogene_Lac,561688.6555000003,2152816.998400001,2617.0,POINT (561688.6555000003 2152816.998400001)
,Neogene_Lac,564729.1506000003,2154329.9335,2584.0,POINT (564729.1506000003 2154329.9335)
0.0,Neogene_Volcanic,551173.71,2151825.08,1408.64,POINT (551173.71 2151825.08)
0.0,Cretaceous_limestone,551992.65,2151825.08,-1000.0,POINT (551992.65 2151825.08)
0.0,Cretaceous_limestone,551788.63,2151825.08,-1000.0,POINT (551788.63 2151825.08)
0.0,Quaternary_Pyro2,551694.85,2151825.08,2707.03,POINT (551694.85 2151825.08)
0.0,Quaternary_Pyro2,551076.87,2151825.08,2528.52,POINT (551076.87 2151825.08)
0.0,Quaternary_Pyro2,551486.72,2151825.08,2646.91,POINT (551486.72 2151825.08)
0.0,Quaternary_Pyro2,551486.72,2151825.08,2646.91,POINT (551486.72 2151825.08)
,Quaternary_Pyro2,550855.6637000004,2153151.7151,2744.0,POINT (550855.6637000004 2153151.7151)
,Quaternary_Pyro2,550641.6283999998,2154634.2469999995,2678.0,POINT (550641.6283999998 2154634.2469999995)
,Quaternary_Pyro2,550518.1638000002,2155736.3017999995,2668.0,POINT (550518.1638000002 2155736.3017999995)
,Neogene_Lac,559878.8273,2154413.9536000006,2706.0,POINT (559878.8273 2154413.9536000006)
,Neogene_Lac,558376.0492000002,2156419.8398,2694.0,POINT (558376.0492000002 2156419.8398)
,Neogene_Lac,556471.0454000002,2156546.8401,2625.0,POINT (556471.0454000002 2156546.8401)
,Neogene_Lac,555111.4452,2157435.6994000003,2608.0,POINT (555111.4452 2157435.6994000003)
0.0,Paleogene_Volcanic,556886.36,2157500.75,102.13,POINT (556886.36 2157500.75)
0.0,Neogene_Lac,555068.19,2157500.75,2269.98,POINT (555068.19 2157500.75)
0.0,Paleogene_Volcanic,555074.75,2157500.75,323.46,POINT (555074.75 2157500.75)
0.0,Cretaceous_limestone,556248.02,2157500.75,-1000.0,POINT (556248.02 2157500.75)
0.0,Paleogene_Volcanic,556153.73,2157500.75,102.13,POINT (556153.73 2157500.75)
