X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
559694.71,2151825.08,154.26,0.13,270.0,1.0,POINT (559694.71 2151825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_1
560848.71,2151825.08,2320.4,57.72,90.0,1.0,POINT (560848.71 2151825.08),0.0,Neogeno_Lac,Neogene_Lac,S_1
561962.79,2151825.08,2535.9,78.48,90.0,1.0,POINT (561962.79 2151825.08),0.0,Neogeno_Lac,Neogene_Lac,S_1
562165.28,2151825.08,2390.51,14.62,90.0,1.0,POINT (562165.28 2151825.08),0.0,Neogeno_Lac,Neogene_Lac,S_1
563705.16,2151825.08,2235.73,0.97,270.0,1.0,POINT (563705.16 2151825.08),0.0,Neogeno_Lac,Neogene_Lac,S_1
561257.14,2151825.08,2467.05,74.45,270.0,1.0,POINT (561257.14 2151825.08),0.0,Neogeno_Lac,Neogene_Lac,S_1
565074.38,2151825.08,2259.54,1.03,270.0,1.0,POINT (565074.38 2151825.08),0.0,Neogeno_Lac,Neogene_Lac,S_1
559358.01,2151825.08,1490.75,0.57,270.0,1.0,POINT (559358.01 2151825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_1
560800.31,2151825.08,2490.38,82.08,90.0,1.0,POINT (560800.31 2151825.08),0.0,Neogeno_Lac,Neogene_Lac,S_1
562673.28,2151825.08,2283.36,10.37,90.0,1.0,POINT (562673.28 2151825.08),0.0,Neogeno_Lac,Neogene_Lac,S_1
555144.63,2151825.08,1448.48,0.57,270.0,1.0,POINT (555144.63 2151825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_1
558648.55,2151825.08,2645.0,70.0,129.81,1.0,POINT (558648.55 2151825.08),,,ChF,S_1
555641.36,2151825.08,-1000.0,0.0,90.0,1.0,POINT (555641.36 2151825.08),0.0,Cretacico-Calizas,Cretaceous_limestone,S_1
555409.12,2151825.08,144.77,0.13,270.0,1.0,POINT (555409.12 2151825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_1
553790.33,2157500.75,2503.08,31.95,90.0,1.0,POINT (553790.33 2157500.75),0.0,Neogeno-Lac,Neogene_Lac,N_14
556384.48,2157500.75,1406.32,0.0,270.0,1.0,POINT (556384.48 2157500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_14
553694.51,2157500.75,2402.75,0.33,90.0,1.0,POINT (553694.51 2157500.75),0.0,Cuaternario-Piro2,Quaternary_Pyro2,N_14
556634.39,2157500.75,-1000.0,0.0,270.0,1.0,POINT (556634.39 2157500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_14
555019.49,2157500.75,2275.6,6.58,90.0,1.0,POINT (555019.49 2157500.75),0.0,Neogeno-Lac,Neogene_Lac,N_14
557168.42,2157500.75,2286.75,0.0,270.0,1.0,POINT (557168.42 2157500.75),0.0,Neogeno-Lac,Neogene_Lac,N_14
561121.23,2151825.08,2291.29,29.43,270.0,1.0,POINT (561121.23 2151825.08),0.0,Neogeno_Lac,Neogene_Lac,S_1
566380.1,2151825.08,2319.08,4.24,270.0,1.0,POINT (566380.1 2151825.08),0.0,Neogeno_Lac,Neogene_Lac,S_1
560949.25,2151825.08,2251.61,15.07,90.0,1.0,POINT (560949.25 2151825.08),0.0,Neogeno_Lac,Neogene_Lac,S_1
564548.04,2157500.75,102.13,0.0,270.0,1.0,POINT (564548.04 2157500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_14
560341.96,2157500.75,102.13,0.0,270.0,1.0,POINT (560341.96 2157500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_14
559331.59,2157500.75,2500.98,31.9,270.0,1.0,POINT (559331.59 2157500.75),0.0,Neogeno-Lac,Neogene_Lac,N_14
566306.95,2157500.75,2351.58,5.19,270.0,1.0,POINT (566306.95 2157500.75),0.0,Cuaternario-Alv,Quaternary_alluvial,N_14
560520.9,2157500.75,-1000.0,0.0,270.0,1.0,POINT (560520.9 2157500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_14
565858.3,2157500.75,2509.93,60.68,90.0,1.0,POINT (565858.3 2157500.75),0.0,Cuaternario-Alv,Quaternary_alluvial,N_14
566035.75,2157500.75,2378.04,17.53,90.0,1.0,POINT (566035.75 2157500.75),0.0,Cuaternario-Alv,Quaternary_alluvial,N_14
550597.84,2151825.08,2390.16,16.11,270.0,1.0,POINT (550597.84 2151825.08),0.0,Quaternary_Pyro2,Quaternary_Pyro2,S_1
551238.11,2151825.08,1409.29,0.57,270.0,1.0,POINT (551238.11 2151825.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_1
551147.92,2151825.08,2682.0,70.0,129.58,1.0,POINT (551147.92 2151825.08),,,HF,S_1
551378.19,2151825.08,2615.56,16.11,270.0,1.0,POINT (551378.19 2151825.08),0.0,Quaternary_Pyro2,Quaternary_Pyro2,S_1
551466.96,2151825.08,136.05,0.13,270.0,1.0,POINT (551466.96 2151825.08),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_1
551590.79,2151825.08,2676.97,16.11,270.0,1.0,POINT (551590.79 2151825.08),0.0,Quaternary_Pyro2,Quaternary_Pyro2,S_1
549567.02,2157500.75,2404.05,0.0,270.0,1.0,POINT (549567.02 2157500.75),0.0,Cuaternario-Piro2,Quaternary_Pyro2,N_14
550913.69,2162500.75,-1000.0,0.0,270.0,1.0,POINT (550913.69 2162500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_13
550897.16,2162500.75,323.46,0.0,270.0,1.0,POINT (550897.16 2162500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_13
