X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
567008.78,2192500.75,1171.13,0.14,90.0,1.0,POINT (567008.78 2192500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_7
563662.64,2192500.75,2516.5,52.24,90.0,1.0,POINT (563662.64 2192500.75),0.0,Neogeno-Lac,Neogene_Lac,N_7
563566.37,2197500.75,652.32,0.1,270.0,1.0,POINT (563566.37 2197500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_6
560341.1,2197500.75,2526.84,36.74,90.0,1.0,POINT (560341.1 2197500.75),0.0,Neogeno-Lac,Neogene_Lac,N_6
578894.8,2197500.75,1248.3,0.0,270.0,1.0,POINT (578894.8 2197500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_6
576240.4,2197500.75,-1000.0,0.0,270.0,1.0,POINT (576240.4 2197500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_6
578320.89,2198530.01,1307.11,0.0,241.9,1.0,POINT (578320.89 2198530.01),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,P1_A
578394.33,2198569.22,1871.13,2.92,241.9,1.0,POINT (578394.33 2198569.22),0.0,Neogeno-Volcanico,Neogene_Volcanic,P1_A
582980.09,2199259.07,1642.82,2.64,360.0,1.0,POINT (582980.09 2199259.07),0.0,Neogeno-Volcanico,Neogene_Volcanic,V_4
580261.55,2199566.05,1916.92,6.34,61.9,1.0,POINT (580261.55 2199566.05),0.0,Neogeno-Volcanico,Neogene_Volcanic,P1_A
580614.24,2199754.33,-1000.0,0.0,241.9,1.0,POINT (580614.24 2199754.33),0.0,Cretacico-Calizas,Cretaceous_limestone,P1_A
582980.09,2200000.77,1248.3,0.0,360.0,1.0,POINT (582980.09 2200000.77),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,V_4
581215.1,2200075.1,1379.07,2.53,241.9,1.0,POINT (581215.1 2200075.1),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,P1_A
581696.5,2200332.1,1953.74,3.65,241.9,1.0,POINT (581696.5 2200332.1),0.0,Neogeno-Volcanico,Neogene_Volcanic,P1_A
572883.09,2197500.75,1723.99,0.0,90.0,1.0,POINT (572883.09 2197500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_6
569668.68,2197500.75,1286.38,2.38,90.0,1.0,POINT (569668.68 2197500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_6
570754.03,2197500.75,1248.3,0.0,270.0,1.0,POINT (570754.03 2197500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_6
569058.07,2197500.75,2377.43,0.85,270.0,1.0,POINT (569058.07 2197500.75),0.0,Neogeno-Lac,Neogene_Lac,N_6
572806.29,2197500.75,1248.3,0.0,270.0,1.0,POINT (572806.29 2197500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_6
569264.3,2197500.75,662.15,0.1,270.0,1.0,POINT (569264.3 2197500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_6
572065.22,2202500.75,1118.13,0.0,270.0,1.0,POINT (572065.22 2202500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
572910.38,2202500.75,1118.13,0.0,270.0,1.0,POINT (572910.38 2202500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
570866.12,2202500.75,1639.02,0.0,270.0,1.0,POINT (570866.12 2202500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
570990.32,2202500.75,1118.13,0.0,270.0,1.0,POINT (570990.32 2202500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
583003.57,2201029.89,1570.1,16.7,241.9,1.0,POINT (583003.57 2201029.89),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,P1_A
583578.46,2201336.8,2136.37,6.62,241.9,1.0,POINT (583578.46 2201336.8),0.0,Neogeno-Volcanico,Neogene_Volcanic,P1_A
583858.55,2201486.33,1947.03,24.26,241.9,1.0,POINT (583858.55 2201486.33),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,P1_A
582980.09,2201759.07,1642.82,6.24,180.0,1.0,POINT (582980.09 2201759.07),0.0,Neogeno-Volcanico,Neogene_Volcanic,V_4
