Id_1,Unidad,formation,Shape_Leng,Shape_Area,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol,Id_2,geometry,X,Y,Z
0,Cuaternario-Alv,Quaternary_alluvial,54498.9958786,41236486.9569,86,0,400.0,400.0,0,POINT (525996.3413000004 2118622.1942999996),525996.3413000004,2118622.1942999996,2558.0
0,Cuaternario-Alv,Quaternary_alluvial,54498.9958786,41236486.9569,86,0,400.0,400.0,0,POINT (525647.5676999995 2117613.9846),525647.5676999995,2117613.9846,2497.0
0,Cuaternario-Alv,Quaternary_alluvial,54498.9958786,41236486.9569,86,0,400.0,400.0,0,POINT (527129.2936000004 2117329.8928999994),527129.2936000004,2117329.8928999994,2571.0
0,Cuaternario-Alv,Quaternary_alluvial,54498.9958786,41236486.9569,86,0,400.0,400.0,0,POINT (526063.9775 2116139.065199999),526063.9775,2116139.065199999,2497.0
0,Cuaternario-Alv,Quaternary_alluvial,54498.9958786,41236486.9569,86,0,400.0,400.0,0,POINT (526665.2536000004 2114938.9737),526665.2536000004,2114938.9737,2530.0
0,Cuaternario-Alv,Quaternary_alluvial,54498.9958786,41236486.9569,86,0,400.0,400.0,0,POINT (527833.3399999999 2115480.067500001),527833.3399999999,2115480.067500001,2581.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (519821.0197999999 2124559.6006000005),519821.0197999999,2124559.6006000005,2316.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (518986.19519999996 2124117.104699999),518986.19519999996,2124117.104699999,2333.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (518291.77240000013 2125982.0451999996),518291.77240000013,2125982.0451999996,2294.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (516867.6815999998 2125179.3947),516867.6815999998,2125179.3947,2299.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (515149.7271999996 2125942.9132000003),515149.7271999996,2125942.9132000003,2280.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (514685.4285000004 2122565.8882999998),514685.4285000004,2122565.8882999998,2300.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (513632.47559999954 2121477.3025),513632.47559999954,2121477.3025,2294.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (513774.9434000002 2120222.454399999),513774.9434000002,2120222.454399999,2321.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (512192.9184999997 2122898.0735),512192.9184999997,2122898.0735,2284.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (511516.6423000004 2122823.111300001),511516.6423000004,2122823.111300001,2291.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (510822.8400999997 2123693.6822999995),510822.8400999997,2123693.6822999995,2275.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (509595.20579999965 2123285.9464),509595.20579999965,2123285.9464,2285.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (508595.29339999985 2123953.6196),508595.29339999985,2123953.6196,2269.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (504582.2845999999 2123228.505999999),504582.2845999999,2123228.505999999,2294.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (502824.22559999954 2124379.6417999994),502824.22559999954,2124379.6417999994,2274.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (502438.38769999985 2123288.153999999),502438.38769999985,2123288.153999999,2296.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (501788.5422 2124161.9662999995),501788.5422,2124161.9662999995,2283.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (500444.5493999999 2124481.2354000006),500444.5493999999,2124481.2354000006,2288.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (500548.40020000003 2126217.1532000005),500548.40020000003,2126217.1532000005,2281.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (499414.4956033678 2127584.637435901),499414.4956033678,2127584.637435901,2269.0
