X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
502585.67,2121825.08,-1215.35,5.67,270.0,1.0,POINT (502585.6650361514 2121825.077355904),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_8
502585.67,2121825.08,-435.13,6.31,270.0,1.0,POINT (502585.6650361514 2121825.077355904),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_8
503861.69,2121825.08,1002.24,0.0,270.0,1.0,POINT (503861.68564769794 2121825.077356119),0.0,Neogeno-Piro,Neogene_pyro,S_8
504381.25,2121825.08,1259.08,23.65,90.0,1.0,POINT (504381.2539437695 2121825.0773562067),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_8
504478.92,2121825.08,-225.78,6.31,270.0,1.0,POINT (504478.92042847746 2121825.077356223),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_8
504504.51,2121825.08,1515.92,0.0,270.0,1.0,POINT (504504.5054683129 2121825.0773562277),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_8
504934.79,2121825.08,1008.07,42.9,270.0,1.0,POINT (504934.78569259786 2121825.0773563),0.0,Neogeno-Piro,Neogene_pyro,S_8
499579.65,2126825.08,1834.85,0.0,270.0,1.0,POINT (499579.65040380467 2126825.0773553974),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
496659.89,2123533.94,525.79,0.0,14.1,1.0,POINT (496659.8947902646 2123533.9435524074),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_14
496667.91,2123565.85,915.79,0.0,194.1,1.0,POINT (496667.91218520596 2123565.8543718774),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_14
496673.84,2123589.44,1715.79,0.0,14.1,1.0,POINT (496673.8367816302 2123589.435438833),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
496675.77,2123597.13,1415.79,0.0,14.1,1.0,POINT (496675.77074102976 2123597.132980206),0.0,Neogeno-Piro,Neogene_pyro,S_14
496922.87,2124580.62,-1300.0,0.0,14.1,1.0,POINT (496922.8653255908 2124580.6183563797),0.0,Cretacico-Calizas,Cretaceous_limestone,S_14
496970.73,2124771.14,525.79,0.0,14.1,1.0,POINT (496970.7322441115 2124771.1381706893),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_14
496981.98,2124815.92,1715.79,0.0,14.1,1.0,POINT (496981.9829793994 2124815.9183250037),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
496983.88,2124823.49,915.79,0.0,14.1,1.0,POINT (496983.8844013981 2124823.486361078),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_14
496984.66,2124826.57,1415.79,0.0,14.1,1.0,POINT (496984.6580577091 2124826.5656663952),0.0,Neogeno-Piro,Neogene_pyro,S_14
497274.84,2125981.55,525.79,0.0,14.1,1.0,POINT (497274.83949991735 2125981.545268055),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_14
497288.77,2126037.0,915.79,0.0,14.1,1.0,POINT (497288.771733748 2126036.9983175597),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_14
