x,y,z,id,lithology_name,elev_dem
456001.045349931,2128164.635854819,-1794.0,15,basement,2818
456001.045349931,2128164.635854819,-1682.0,15,basement,2818
456001.045349931,2128164.635854819,-1570.0,15,basement,2818
456001.045349931,2128164.635854819,-1458.0,15,basement,2818
456001.045349931,2128164.635854819,-1346.0,15,basement,2818
456001.045349931,2128164.635854819,-1234.0,15,basement,2818
456001.045349931,2128164.635854819,-1122.0,15,basement,2818
456001.045349931,2128164.635854819,-1010.0,15,basement,2818
456001.045349931,2128164.635854819,-898.0,15,basement,2818
456001.045349931,2128164.635854819,-786.0,15,basement,2818
456001.045349931,2128164.635854819,-674.0,15,basement,2818
456001.045349931,2128164.635854819,-562.0,15,basement,2818
456001.045349931,2128164.635854819,-450.0,15,basement,2818
456001.045349931,2128164.635854819,-338.0,14,Paleogene_Volcanic,2818
456001.045349931,2128164.635854819,-226.0,14,Paleogene_Volcanic,2818
456001.045349931,2128164.635854819,-114.0,14,Paleogene_Volcanic,2818
456001.045349931,2128164.635854819,-2.0,14,Paleogene_Volcanic,2818
456001.045349931,2128164.635854819,110.0,14,Paleogene_Volcanic,2818
456001.045349931,2128164.635854819,222.0,14,Paleogene_Volcanic,2818
456001.045349931,2128164.635854819,334.0,14,Paleogene_Volcanic,2818
456001.045349931,2128164.635854819,446.0,14,Paleogene_Volcanic,2818
456001.045349931,2128164.635854819,558.0,14,Paleogene_Volcanic,2818
456001.045349931,2128164.635854819,670.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,782.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,894.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,1006.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,1118.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,1230.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,1342.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,1454.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,1566.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,1678.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,1790.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,1902.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,2014.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,2126.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,2238.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,2350.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,2462.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,2574.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,2686.0,13,Neogene_Volcanic,2818
456001.045349931,2128164.635854819,2798.0,3,Quaternary_volcanic,2818
456001.045349931,2129324.632693197,-1794.0,15,basement,2775
456001.045349931,2129324.632693197,-1682.0,15,basement,2775
456001.045349931,2129324.632693197,-1570.0,15,basement,2775
456001.045349931,2129324.632693197,-1458.0,15,basement,2775
456001.045349931,2129324.632693197,-1346.0,15,basement,2775
456001.045349931,2129324.632693197,-1234.0,15,basement,2775
456001.045349931,2129324.632693197,-1122.0,15,basement,2775
456001.045349931,2129324.632693197,-1010.0,15,basement,2775
456001.045349931,2129324.632693197,-898.0,15,basement,2775
456001.045349931,2129324.632693197,-786.0,15,basement,2775
456001.045349931,2129324.632693197,-674.0,15,basement,2775
456001.045349931,2129324.632693197,-562.0,15,basement,2775
456001.045349931,2129324.632693197,-450.0,15,basement,2775
456001.045349931,2129324.632693197,-338.0,14,Paleogene_Volcanic,2775
456001.045349931,2129324.632693197,-226.0,14,Paleogene_Volcanic,2775
456001.045349931,2129324.632693197,-114.0,14,Paleogene_Volcanic,2775
456001.045349931,2129324.632693197,-2.0,14,Paleogene_Volcanic,2775
456001.045349931,2129324.632693197,110.0,14,Paleogene_Volcanic,2775
456001.045349931,2129324.632693197,222.0,14,Paleogene_Volcanic,2775
