x,y,z,id,lithology_name,elev_dem
547533.1688930381,2184430.0436402685,-1007.0,9,basement,2681
547533.1688930381,2184430.0436402685,-921.0,9,basement,2681
547533.1688930381,2184430.0436402685,-835.0,9,basement,2681
547533.1688930381,2184430.0436402685,-749.0,9,basement,2681
547533.1688930381,2184430.0436402685,-663.0,9,basement,2681
547533.1688930381,2184430.0436402685,-577.0,9,basement,2681
547533.1688930381,2184430.0436402685,-491.0,9,basement,2681
547533.1688930381,2184430.0436402685,-405.0,9,basement,2681
547533.1688930381,2184430.0436402685,-319.0,9,basement,2681
547533.1688930381,2184430.0436402685,-233.0,9,basement,2681
547533.1688930381,2184430.0436402685,-147.0,9,basement,2681
547533.1688930381,2184430.0436402685,-61.0,9,basement,2681
547533.1688930381,2184430.0436402685,25.0,9,basement,2681
547533.1688930381,2184430.0436402685,111.0,9,basement,2681
547533.1688930381,2184430.0436402685,197.0,9,basement,2681
547533.1688930381,2184430.0436402685,283.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,369.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,455.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,541.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,627.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,713.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,799.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,885.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,971.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,1057.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,1143.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,1229.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,1315.0,8,Paleogene_Volcanic,2681
547533.1688930381,2184430.0436402685,1401.0,7,Neogene_Volcanic,2681
547533.1688930381,2184430.0436402685,1487.0,7,Neogene_Volcanic,2681
547533.1688930381,2184430.0436402685,1573.0,7,Neogene_Volcanic,2681
547533.1688930381,2184430.0436402685,1659.0,7,Neogene_Volcanic,2681
547533.1688930381,2184430.0436402685,1745.0,7,Neogene_Volcanic,2681
