x,y,z,id,lithology_name,elev_dem
463969.55295384914,2107004.5599756995,-1794.04,10,basement,3426
463969.55295384914,2107004.5599756995,-1682.12,10,basement,3426
463969.55295384914,2107004.5599756995,-1570.2,10,basement,3426
463969.55295384914,2107004.5599756995,-1458.28,10,basement,3426
463969.55295384914,2107004.5599756995,-1346.36,10,basement,3426
463969.55295384914,2107004.5599756995,-1234.44,10,basement,3426
463969.55295384914,2107004.5599756995,-1122.52,10,basement,3426
463969.55295384914,2107004.5599756995,-1010.5999999999999,10,basement,3426
463969.55295384914,2107004.5599756995,-898.68,10,basement,3426
463969.55295384914,2107004.5599756995,-786.76,10,basement,3426
463969.55295384914,2107004.5599756995,-674.8399999999999,10,basement,3426
463969.55295384914,2107004.5599756995,-562.9199999999998,10,basement,3426
463969.55295384914,2107004.5599756995,-451.0,10,basement,3426
463969.55295384914,2107004.5599756995,-339.0799999999999,10,basement,3426
463969.55295384914,2107004.5599756995,-227.15999999999985,10,basement,3426
463969.55295384914,2107004.5599756995,-115.24000000000001,10,basement,3426
463969.55295384914,2107004.5599756995,-3.3199999999999363,10,basement,3426
463969.55295384914,2107004.5599756995,108.60000000000014,10,basement,3426
463969.55295384914,2107004.5599756995,220.51999999999998,10,basement,3426
463969.55295384914,2107004.5599756995,332.44000000000005,9,Paleogene_Volcanic,3426
463969.55295384914,2107004.5599756995,444.3600000000001,9,Paleogene_Volcanic,3426
463969.55295384914,2107004.5599756995,556.2800000000002,9,Paleogene_Volcanic,3426
463969.55295384914,2107004.5599756995,668.2000000000003,9,Paleogene_Volcanic,3426
463969.55295384914,2107004.5599756995,780.1199999999999,9,Paleogene_Volcanic,3426
463969.55295384914,2107004.5599756995,892.04,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,1003.96,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,1115.88,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,1227.8000000000002,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,1339.7200000000003,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,1451.6399999999999,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,1563.56,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,1675.48,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,1787.4,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,1899.3200000000002,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,2011.2400000000002,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,2123.1600000000003,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,2235.08,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,2347.0,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,2458.92,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,2570.84,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,2682.76,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,2794.6800000000003,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,2906.6000000000004,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,3018.5200000000004,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,3130.4400000000005,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,3242.3599999999997,8,Neogene_Volcanic,3426
463969.55295384914,2107004.5599756995,3354.2799999999997,8,Neogene_Volcanic,3426
463969.55295384914,2107844.563137329,-1794.04,10,basement,3300
463969.55295384914,2107844.563137329,-1682.12,10,basement,3300
463969.55295384914,2107844.563137329,-1570.2,10,basement,3300
463969.55295384914,2107844.563137329,-1458.28,10,basement,3300
463969.55295384914,2107844.563137329,-1346.36,10,basement,3300
463969.55295384914,2107844.563137329,-1234.44,10,basement,3300
463969.55295384914,2107844.563137329,-1122.52,10,basement,3300
463969.55295384914,2107844.563137329,-1010.5999999999999,10,basement,3300
463969.55295384914,2107844.563137329,-898.68,10,basement,3300
463969.55295384914,2107844.563137329,-786.76,10,basement,3300
463969.55295384914,2107844.563137329,-674.8399999999999,10,basement,3300
463969.55295384914,2107844.563137329,-562.9199999999998,10,basement,3300
463969.55295384914,2107844.563137329,-451.0,10,basement,3300
463969.55295384914,2107844.563137329,-339.0799999999999,10,basement,3300
463969.55295384914,2107844.563137329,-227.15999999999985,10,basement,3300
463969.55295384914,2107844.563137329,-115.24000000000001,10,basement,3300
463969.55295384914,2107844.563137329,-3.3199999999999363,10,basement,3300
463969.55295384914,2107844.563137329,108.60000000000014,10,basement,3300
463969.55295384914,2107844.563137329,220.51999999999998,10,basement,3300
463969.55295384914,2107844.563137329,332.44000000000005,10,basement,3300
463969.55295384914,2107844.563137329,444.3600000000001,9,Paleogene_Volcanic,3300
463969.55295384914,2107844.563137329,556.2800000000002,9,Paleogene_Volcanic,3300
463969.55295384914,2107844.563137329,668.2000000000003,9,Paleogene_Volcanic,3300
463969.55295384914,2107844.563137329,780.1199999999999,9,Paleogene_Volcanic,3300
463969.55295384914,2107844.563137329,892.04,9,Paleogene_Volcanic,3300
463969.55295384914,2107844.563137329,1003.96,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,1115.88,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,1227.8000000000002,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,1339.7200000000003,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,1451.6399999999999,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,1563.56,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,1675.48,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,1787.4,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,1899.3200000000002,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,2011.2400000000002,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,2123.1600000000003,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,2235.08,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,2347.0,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,2458.92,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,2570.84,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,2682.76,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,2794.6800000000003,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,2906.6000000000004,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,3018.5200000000004,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,3130.4400000000005,8,Neogene_Volcanic,3300
463969.55295384914,2107844.563137329,3242.3599999999997,8,Neogene_Volcanic,3300
463969.55295384914,2108684.5662989593,-1794.04,10,basement,3196
463969.55295384914,2108684.5662989593,-1682.12,10,basement,3196
463969.55295384914,2108684.5662989593,-1570.2,10,basement,3196
463969.55295384914,2108684.5662989593,-1458.28,10,basement,3196
463969.55295384914,2108684.5662989593,-1346.36,10,basement,3196
463969.55295384914,2108684.5662989593,-1234.44,10,basement,3196
463969.55295384914,2108684.5662989593,-1122.52,10,basement,3196
463969.55295384914,2108684.5662989593,-1010.5999999999999,10,basement,3196
463969.55295384914,2108684.5662989593,-898.68,10,basement,3196
463969.55295384914,2108684.5662989593,-786.76,10,basement,3196
463969.55295384914,2108684.5662989593,-674.8399999999999,10,basement,3196
463969.55295384914,2108684.5662989593,-562.9199999999998,10,basement,3196
463969.55295384914,2108684.5662989593,-451.0,10,basement,3196
463969.55295384914,2108684.5662989593,-339.0799999999999,10,basement,3196
463969.55295384914,2108684.5662989593,-227.15999999999985,10,basement,3196
463969.55295384914,2108684.5662989593,-115.24000000000001,10,basement,3196
463969.55295384914,2108684.5662989593,-3.3199999999999363,10,basement,3196
463969.55295384914,2108684.5662989593,108.60000000000014,10,basement,3196
463969.55295384914,2108684.5662989593,220.51999999999998,10,basement,3196
463969.55295384914,2108684.5662989593,332.44000000000005,10,basement,3196
463969.55295384914,2108684.5662989593,444.3600000000001,10,basement,3196
463969.55295384914,2108684.5662989593,556.2800000000002,9,Paleogene_Volcanic,3196
463969.55295384914,2108684.5662989593,668.2000000000003,9,Paleogene_Volcanic,3196
463969.55295384914,2108684.5662989593,780.1199999999999,9,Paleogene_Volcanic,3196
463969.55295384914,2108684.5662989593,892.04,9,Paleogene_Volcanic,3196
463969.55295384914,2108684.5662989593,1003.96,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,1115.88,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,1227.8000000000002,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,1339.7200000000003,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,1451.6399999999999,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,1563.56,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,1675.48,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,1787.4,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,1899.3200000000002,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,2011.2400000000002,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,2123.1600000000003,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,2235.08,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,2347.0,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,2458.92,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,2570.84,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,2682.76,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,2794.6800000000003,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,2906.6000000000004,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,3018.5200000000004,8,Neogene_Volcanic,3196
463969.55295384914,2108684.5662989593,3130.4400000000005,8,Neogene_Volcanic,3196
463969.55295384914,2109524.569460589,-1794.04,10,basement,3196
463969.55295384914,2109524.569460589,-1682.12,10,basement,3196
463969.55295384914,2109524.569460589,-1570.2,10,basement,3196
463969.55295384914,2109524.569460589,-1458.28,10,basement,3196
463969.55295384914,2109524.569460589,-1346.36,10,basement,3196
463969.55295384914,2109524.569460589,-1234.44,10,basement,3196
463969.55295384914,2109524.569460589,-1122.52,10,basement,3196
463969.55295384914,2109524.569460589,-1010.5999999999999,10,basement,3196
463969.55295384914,2109524.569460589,-898.68,10,basement,3196
463969.55295384914,2109524.569460589,-786.76,10,basement,3196
463969.55295384914,2109524.569460589,-674.8399999999999,10,basement,3196
463969.55295384914,2109524.569460589,-562.9199999999998,10,basement,3196
463969.55295384914,2109524.569460589,-451.0,10,basement,3196
463969.55295384914,2109524.569460589,-339.0799999999999,10,basement,3196
463969.55295384914,2109524.569460589,-227.15999999999985,10,basement,3196
463969.55295384914,2109524.569460589,-115.24000000000001,10,basement,3196
