Id_1,Unidad,formation,Shape_Leng,Shape_Area,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol,Id_2,geometry,X,Y,Z
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (520159.04750000034 2127281.1468),520159.04750000034,2127281.1468,2325.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (519346.47479999997 2125925.875499999),519346.47479999997,2125925.875499999,2294.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (519812.3238179227 2124584.6374290534),519812.3238179227,2124584.6374290534,2316.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (515309.0393000003 2136208.5067),515309.0393000003,2136208.5067,2281.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (516176.7932000002 2136146.2014000006),516176.7932000002,2136146.2014000006,2291.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (500548.40020000003 2126217.1532000005),500548.40020000003,2126217.1532000005,2281.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (498557.0256000003 2128618.7426999994),498557.0256000003,2128618.7426999994,2250.0
0,Cuaternario-Alv,Quaternary_alluvial,90514.7039024,63154436.1373,120,0,400.0,400.0,0,POINT (500450.735397517 2124584.637426761),500450.735397517,2124584.637426761,2288.0
0,Cuaternario-Alv,Quaternary_alluvial,758.168126141,7095.75587136,121,0,400.0,400.0,0,POINT (486160.6129999999 2130555.443),486160.6129999999,2130555.443,2249.0
0,Cuaternario-Alv,Quaternary_alluvial,758.168126141,7095.75587136,121,0,400.0,400.0,0,POINT (486054.4354999997 2130695.887599999),486054.4354999997,2130695.887599999,2250.0
0,Cuaternario-Alv,Quaternary_alluvial,758.168126141,7095.75587136,121,0,400.0,400.0,0,POINT (485976.1838999996 2130884.2512),485976.1838999996,2130884.2512,2255.0
0,Cuaternario-Alv,Quaternary_alluvial,408.369098469,1515.34247243,122,0,400.0,400.0,0,POINT (496251.1654000003 2129046.7587),496251.1654000003,2129046.7587,2249.0
0,Cuaternario-Alv,Quaternary_alluvial,408.369098469,1515.34247243,122,0,400.0,400.0,0,POINT (496160.2242999999 2128974.866800001),496160.2242999999,2128974.866800001,2250.0
0,Cuaternario-Alv,Quaternary_alluvial,408.369098469,1515.34247243,122,0,400.0,400.0,0,POINT (496080.11290000007 2128936.7963999994),496080.11290000007,2128936.7963999994,2256.0
0,Cuaternario-Alv,Quaternary_alluvial,4221.04386588,324532.860221,123,0,400.0,400.0,0,POINT (495058.02529999986 2128821.1337),495058.02529999986,2128821.1337,2248.0
0,Cuaternario-Alv,Quaternary_alluvial,4221.04386588,324532.860221,123,0,400.0,400.0,0,POINT (493980.6434000004 2128122.7786),493980.6434000004,2128122.7786,2289.0
0,Cuaternario-Alv,Quaternary_alluvial,4221.04386588,324532.860221,123,0,400.0,400.0,0,POINT (493302.58469999954 2128720.841600001),493302.58469999954,2128720.841600001,2250.0
0,Cuaternario-Alv,Quaternary_alluvial,264869.028561,448505755.352,62,0,400.0,400.0,0,POINT (548585.2812000001 2169752.1721),548585.2812000001,2169752.1721,2497.0
0,Cuaternario-Alv,Quaternary_alluvial,264869.028561,448505755.352,62,0,400.0,400.0,0,POINT (548785.128799394 2170927.148011071),548785.128799394,2170927.148011071,2490.0
0,Cuaternario-Alv,Quaternary_alluvial,264869.028561,448505755.352,62,0,400.0,400.0,0,POINT (548785.1287993855 2169467.345697382),548785.1287993855,2169467.345697382,2502.0
0,Cuaternario-Alv,Quaternary_alluvial,264869.028561,448505755.352,62,0,400.0,400.0,0,POINT (547709.506 2172533.0540999994),547709.506,2172533.0540999994,2495.0
0,Cuaternario-Alv,Quaternary_alluvial,264869.028561,448505755.352,62,0,400.0,400.0,0,POINT (545978.0141000003 2173595.7939),545978.0141000003,2173595.7939,2493.0
0,Cuaternario-Alv,Quaternary_alluvial,264869.028561,448505755.352,62,0,400.0,400.0,0,POINT (545384.1192693536 2174565.7075509503),545384.1192693536,2174565.7075509503,2496.0
0,Cuaternario-Alv,Quaternary_alluvial,264869.028561,448505755.352,62,0,400.0,400.0,0,POINT (548785.128799405 2172805.030986707),548785.128799405,2172805.030986707,2475.0
0,Cuaternario-Alv,Quaternary_alluvial,2295.85718895,248428.72581,119,0,400.0,400.0,0,POINT (515748.52990000043 2137674.1196),515748.52990000043,2137674.1196,2296.0
0,Cuaternario-Alv,Quaternary_alluvial,2295.85718895,248428.72581,119,0,400.0,400.0,0,POINT (516295.42760000005 2137327.1325000003),516295.42760000005,2137327.1325000003,2304.0
0,Cuaternario-Alv,Quaternary_alluvial,2295.85718895,248428.72581,119,0,400.0,400.0,0,POINT (515787.60080000013 2136816.1159000006),515787.60080000013,2136816.1159000006,2291.0
